Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1995-11-17 00:00:00-05:00,5.980458674223526,6.417492192724477,5.9574569100918975,6.34848690032959,35659200,0.0,0.0
1995-11-20 00:00:00-05:00,6.325484128822957,6.486496452102087,6.026461242733145,6.118468284606934,8434000,0.0,0.0
1995-11-21 00:00:00-05:00,6.0724647346584275,6.095466495016982,5.842447131072881,6.003459453582764,6440000,0.0,0.0
1995-11-22 00:00:00-05:00,5.980457001016043,6.279479851066845,5.980457001016043,6.187472820281982,3480800,0.0,0.0
1995-11-24 00:00:00-05:00,6.233474565663219,6.4174885749816895,6.210472814498409,6.4174885749816895,1279200,0.0,0.0
1995-11-27 00:00:00-05:00,6.417492771148681,6.5555033683776855,6.348487472534179,6.440494537353516,2403200,0.0,0.0
1995-11-28 00:00:00-05:00,6.4404939568561055,6.463495720987734,6.256479843803074,6.34848690032959,1054800,0.0,0.0
1995-11-29 00:00:00-05:00,6.325485706329346,6.601506900787353,6.302483940124511,6.440494537353516,1331200,0.0,0.0
1995-11-30 00:00:00-05:00,6.50949788830944,6.762517240858569,6.486496128986792,6.693511962890625,2426000,0.0,0.0
1995-12-01 00:00:00-05:00,6.693515121936798,6.716516892115275,6.5785062710444135,6.624509811401367,978400,0.0,0.0
1995-12-04 00:00:00-05:00,6.647508499078583,6.693512018103348,6.509497942004287,6.555501461029053,594000,0.0,0.0
1995-12-05 00:00:00-05:00,6.555501337153207,6.555501337153207,6.348485505453632,6.463494300842285,1148800,0.0,0.0
1995-12-06 00:00:00-05:00,6.440491033784041,6.624505063320727,6.440491033784041,6.486494541168213,1216000,0.0,0.0
1995-12-07 00:00:00-05:00,6.532501602172851,6.5555033683776855,6.3944910049438475,6.440494537353516,641200,0.0,0.0
1995-12-08 00:00:00-05:00,6.417489804457289,6.601503849029541,6.348484537742694,6.601503849029541,668800,0.0,0.0
1995-12-11 00:00:00-05:00,6.624506684922681,6.693511962890625,6.601504925600032,6.693511962890625,660000,0.0,0.0
1995-12-12 00:00:00-05:00,6.647510433197021,6.6705121994018555,6.417492771148681,6.440494537353516,971600,0.0,0.0
1995-12-13 00:00:00-05:00,6.486496328449935,6.486496328449935,6.279480488180257,6.394489288330078,528400,0.0,0.0
