Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-01-22 00:00:00-05:00,0.04012248199156664,0.04477944039884317,0.03558474601052614,0.03761517256498337,2714688000,0.0,0.0
1999-01-25 00:00:00-05:00,0.04060027422972253,0.04203276053375638,0.037615163626345184,0.04155587777495384,510480000,0.0,0.0
1999-01-26 00:00:00-05:00,0.042032757847162316,0.042869138941030185,0.03773438019598564,0.03833140432834625,343200000,0.0,0.0
1999-01-27 00:00:00-05:00,0.03845063273616818,0.039406236454779926,0.036300987292690524,0.03821219131350517,244368000,0.0,0.0
1999-01-28 00:00:00-05:00,0.038212188710302325,0.03845063011672153,0.03785360929496057,0.038092050701379776,227520000,0.0,0.0
1999-01-29 00:00:00-05:00,0.03809204517657138,0.038212183168069305,0.03630097955465317,0.03630097955465317,244032000,0.0,0.0
1999-02-01 00:00:00-05:00,0.03630098017635022,0.03725658029122001,0.03630098017635022,0.03701813891530037,154704000,0.0,0.0
1999-02-02 00:00:00-05:00,0.03630099567107261,0.037256596193831065,0.03307743894301143,0.03415226191282272,264096000,0.0,0.0
1999-02-03 00:00:00-05:00,0.03367444847811588,0.0353462917093275,0.033435088092006876,0.03486848995089531,75120000,0.0,0.0
1999-02-04 00:00:00-05:00,0.035346288298082965,0.03773437784598529,0.034868486585763074,0.036778777837753296,181920000,0.0,0.0
1999-02-05 00:00:00-05:00,0.03737581161604622,0.038212192950962405,0.03642112687050448,0.03785361349582672,136848000,0.0,0.0
1999-02-08 00:00:00-05:00,0.03809203392542114,0.03821217188143421,0.03654032573103905,0.03654032573103905,154080000,0.0,0.0
1999-02-09 00:00:00-05:00,0.03725658749534333,0.03749503233377806,0.034629140199580376,0.03510694205760956,86976000,0.0,0.0
1999-02-10 00:00:00-05:00,0.03510694076411962,0.03606254102856074,0.034152252680804615,0.03474927693605423,148224000,0.0,0.0
1999-02-11 00:00:00-05:00,0.03486850405929806,0.039166883596815145,0.03486850405929806,0.03773439675569534,132240000,0.0,0.0
1999-02-12 00:00:00-05:00,0.03821218770167257,0.04012247594435493,0.03821218770167257,0.03988403454422951,109728000,0.0,0.0
1999-02-16 00:00:00-05:00,0.040600284822934665,0.04227213195639244,0.03606254531984255,0.04012248292565346,211008000,0.0,0.0
1999-02-17 00:00:00-05:00,0.03916686767221776,0.03964466942971067,0.03725657965603016,0.0379728227853775,67728000,0.0,0.0
1999-02-18 00:00:00-05:00,0.039166869751388785,0.03964467153424577,0.03749502643471403,0.038569848984479904,70704000,0.0,0.0
1999-02-19 00:00:00-05:00,0.03821218770167257,0.04060027775849877,0.03773438588752873,0.03988403454422951,75360000,0.0,0.0
1999-02-22 00:00:00-05:00,0.040600284822934665,0.04107808672021587,0.03797283389491447,0.04012248292565346,205248000,0.0,0.0
1999-02-23 00:00:00-05:00,0.0410780787662767,0.042869144565533326,0.0386899887563289,0.04203276336193085,138096000,0.0,0.0
1999-02-24 00:00:00-05:00,0.04824236098886744,0.05015356527455389,0.0443016455791336,0.04537646844983101,612768000,0.0,0.0
1999-02-25 00:00:00-05:00,0.04728766566928354,0.04872015563409934,0.043226812832609464,0.04394397512078285,149136000,0.0,0.0
1999-02-26 00:00:00-05:00,0.04442177871797269,0.04585426532258896,0.041555886494734205,0.04191355034708977,172608000,0.0,0.0
1999-03-01 00:00:00-05:00,0.04298836583277187,0.04394396941698867,0.04012247409397207,0.042152900248765945,92160000,0.0,0.0
1999-03-02 00:00:00-05:00,0.0420327675757264,0.0422721280090421,0.041078082884364875,0.04179432615637779,55248000,0.0,0.0
1999-03-03 00:00:00-05:00,0.04203276376756387,0.04203276376756387,0.038689989129702805,0.038928430527448654,61392000,0.0,0.0
1999-03-04 00:00:00-05:00,0.04083872023658255,0.041078080656919,0.03773438688354667,0.038092050701379776,57360000,0.0,0.0
1999-03-05 00:00:00-05:00,0.038450637475486625,0.04036092613418711,0.038450637475486625,0.04024170711636543,78768000,0.0,0.0
1999-03-08 00:00:00-05:00,0.03916687160222042,0.04203276342095734,0.03845062840100525,0.04083871841430664,75888000,0.0,0.0
1999-03-09 00:00:00-05:00,0.040719498288849104,0.04274992444364298,0.040719498288849104,0.042152900248765945,143184000,0.0,0.0
1999-03-10 00:00:00-05:00,0.04274993537354424,0.04274993537354424,0.04083872771647104,0.04143575206398964,235344000,0.0,0.0
1999-03-11 00:00:00-05:00,0.04071951861669011,0.04143576215548774,0.039644692093133926,0.039644692093133926,54288000,0.0,0.0
1999-03-12 00:00:00-05:00,0.03988403414619972,0.03988403414619972,0.03821218732032727,0.038928430527448654,90768000,0.0,0.0
1999-03-15 00:00:00-05:00,0.039884045252759605,0.04107809060176382,0.039644684774474914,0.04060028865933418,108816000,0.0,0.0
1999-03-16 00:00:00-05:00,0.04083871710385972,0.041316518893963386,0.03892842895729185,0.039287008345127106,79152000,0.0,0.0
1999-03-17 00:00:00-05:00,0.039644679459726655,0.04036092277028198,0.0385698566950899,0.039525460451841354,51360000,0.0,0.0
1999-03-18 00:00:00-05:00,0.03964467589667854,0.04060027956754553,0.0386899912397455,0.04000325873494148,46320000,0.0,0.0
1999-03-19 00:00:00-05:00,0.039884041484039304,0.04131652816183003,0.039884041484039304,0.04012248292565346,105312000,0.0,0.0
1999-03-22 00:00:00-05:00,0.04095794115814413,0.04107807916269663,0.038928430527448654,0.038928430527448654,36672000,0.0,0.0
1999-03-23 00:00:00-05:00,0.039166856100579656,0.039166856100579656,0.035824082813301836,0.03654032573103905,163968000,0.0,0.0
1999-03-24 00:00:00-05:00,0.03630097955465317,0.03654033652386506,0.03486848987966082,0.03630097955465317,60864000,0.0,0.0
1999-03-25 00:00:00-05:00,0.03618175374257382,0.03821217955830518,0.03606253135971423,0.036778777837753296,40320000,0.0,0.0
1999-03-26 00:00:00-05:00,0.03725658573344503,0.040122477732112034,0.03725658573344503,0.04000325873494148,88272000,0.0,0.0
1999-03-29 00:00:00-05:00,0.041197311133146286,0.042152911557317964,0.04048106434334986,0.041197311133146286,65952000,0.0,0.0
1999-03-30 00:00:00-05:00,0.04131653287265253,0.041675112381806566,0.03749503968914643,0.03773439675569534,69504000,0.0,0.0
1999-03-31 00:00:00-05:00,0.038928433603761727,0.04083872197834025,0.03713736764568191,0.04036092013120651,153600000,0.0,0.0
1999-04-01 00:00:00-05:00,0.04036091646055489,0.04060027686933118,0.03845062825970885,0.03916687145829201,30432000,0.0,0.0
1999-04-05 00:00:00-04:00,0.038689984928508885,0.03964466942971067,0.03773438141352307,0.0379728227853775,98640000,0.0,0.0
1999-04-06 00:00:00-04:00,0.038331406218661886,0.03845062519841762,0.03630098017635022,0.03701813891530037,69696000,0.0,0.0
1999-04-07 00:00:00-04:00,0.03725659055601912,0.04036092436726761,0.037018149114404965,0.04012248292565346,89280000,0.0,0.0
1999-04-08 00:00:00-04:00,0.04036091660887112,0.04203276342095734,0.03988403381731183,0.04083871841430664,130128000,0.0,0.0
1999-04-09 00:00:00-04:00,0.04107808672021587,0.04107808672021587,0.039884041484039304,0.04012248292565346,48624000,0.0,0.0
1999-04-12 00:00:00-04:00,0.03964468505230109,0.03964468505230109,0.03773439628333518,0.03845063969492912,33312000,0.0,0.0
1999-04-13 00:00:00-04:00,0.03916687742346777,0.03916687742346777,0.03630098859519145,0.03689800947904587,36144000,0.0,0.0
1999-04-14 00:00:00-04:00,0.036778781900485266,0.03761516303465549,0.03582409396767616,0.03582409396767616,48288000,0.0,0.0
1999-04-15 00:00:00-04:00,0.036778777837753296,0.036778777837753296,0.035824090010402855,0.036778777837753296,35856000,0.0,0.0
1999-04-16 00:00:00-04:00,0.03654033652668281,0.03856984693700169,0.03654033652668281,0.0379728227853775,38928000,0.0,0.0
1999-04-19 00:00:00-04:00,0.03845062453990536,0.03845062453990536,0.035824093394572945,0.03630097955465317,31296000,0.0,0.0
1999-04-20 00:00:00-04:00,0.03630099114935376,0.03773439346314902,0.03522616489701519,0.03558474779129028,67680000,0.0,0.0
1999-04-21 00:00:00-04:00,0.035584741986057516,0.036300985227274325,0.03534629716055245,0.03618176281452179,37488000,0.0,0.0
1999-04-22 00:00:00-04:00,0.036300979227789,0.036300979227789,0.034271468835900896,0.034629132598638535,227184000,0.0,0.0
1999-04-23 00:00:00-04:00,0.03450992242822276,0.034629144863497226,0.03271885618807672,0.03295821323990822,126048000,0.0,0.0
1999-04-26 00:00:00-04:00,0.03295820992037814,0.03343509619703499,0.0305692039655045,0.031286366283893585,123504000,0.0,0.0
1999-04-27 00:00:00-04:00,0.03200260147695614,0.03486848956569519,0.03152479972380234,0.034629132598638535,226944000,0.0,0.0
1999-04-28 00:00:00-04:00,0.034868482456544544,0.034868482456544544,0.033315858536998935,0.034390684217214584,120096000,0.0,0.0
1999-04-29 00:00:00-04:00,0.03450990316954815,0.034629125538289104,0.03367444124040272,0.034390684217214584,48144000,0.0,0.0
1999-04-30 00:00:00-04:00,0.034749270972937785,0.036300979628814165,0.03450991058682877,0.03486848995089531,99312000,0.0,0.0
1999-05-03 00:00:00-04:00,0.035226161060418086,0.035226161060418086,0.03415225393911976,0.03510694205760956,33840000,0.0,0.0
1999-05-04 00:00:00-04:00,0.03510694261946327,0.03510694261946327,0.0324804108792337,0.03319665417075157,96048000,0.0,0.0
1999-05-05 00:00:00-04:00,0.033435091576468415,0.03391289338469505,0.031524803357443475,0.03391289338469505,144576000,0.0,0.0
1999-05-06 00:00:00-04:00,0.03367446620630229,0.03439070971412966,0.0322410601763779,0.033256273716688156,35616000,0.0,0.0
1999-05-07 00:00:00-04:00,0.03224104277757565,0.03367444803396629,0.03224104277757565,0.03343508765101433,25008000,0.0,0.0
1999-05-10 00:00:00-04:00,0.03319664628183608,0.03415224636968843,0.03319664628183608,0.03343508765101433,19680000,0.0,0.0
1999-05-11 00:00:00-04:00,0.034868487604539276,0.03630097718606362,0.03415224452198105,0.03522615134716034,171744000,0.0,0.0
1999-05-12 00:00:00-04:00,0.03558473642536105,0.0364211175461511,0.03510693466790499,0.03630097955465317,168480000,0.0,0.0
1999-05-13 00:00:00-04:00,0.03630097955465317,0.03725657965315718,0.03618175716053108,0.03630097955465317,69936000,0.0,0.0
1999-05-14 00:00:00-04:00,0.03630097182657567,0.03630097182657567,0.03391288256147724,0.034390684217214584,28464000,0.0,0.0
1999-05-17 00:00:00-04:00,0.033912889905392374,0.036062534898519516,0.03379366751083353,0.036062534898519516,35760000,0.0,0.0
1999-05-18 00:00:00-04:00,0.03642113235718067,0.03821219870745451,0.03534630601105722,0.03773439675569534,151536000,0.0,0.0
1999-05-19 00:00:00-04:00,0.0394062281991772,0.040838714463009164,0.03546551416116237,0.036062534898519516,451728000,0.0,0.0
1999-05-20 00:00:00-04:00,0.036300987776657086,0.036300987776657086,0.03188338659243234,0.03319665417075157,178176000,0.0,0.0
1999-05-21 00:00:00-04:00,0.03271884515466992,0.03271884515466992,0.03152480025842374,0.032480403780937195,303504000,0.0,0.0
1999-05-24 00:00:00-04:00,0.03271885757224867,0.033435100979069404,0.03188339172510976,0.03236027806997299,162624000,0.0,0.0
1999-05-25 00:00:00-04:00,0.03248040897392607,0.03295820739516537,0.03224104854813297,0.03259962797164917,130080000,0.0,0.0
1999-05-26 00:00:00-04:00,0.032480403780937195,0.034152247022031956,0.032480403780937195,0.032480403780937195,104736000,0.0,0.0
1999-05-27 00:00:00-04:00,0.032718836893425154,0.032718836893425154,0.032241035252809525,0.032241035252809525,82320000,0.0,0.0
1999-05-28 00:00:00-04:00,0.03271885038578096,0.03271885038578096,0.03224104854813297,0.03259962797164917,88656000,0.0,0.0
1999-06-01 00:00:00-04:00,0.032480410737559265,0.032718852162361145,0.032002608873967414,0.032718852162361145,98544000,0.0,0.0
1999-06-02 00:00:00-04:00,0.03271885624085375,0.03271885624085375,0.03152481094002724,0.03152481094002724,130128000,0.0,0.0
1999-06-03 00:00:00-04:00,0.03236027806997299,0.032599635131930496,0.032002614165427934,0.03236027806997299,41568000,0.0,0.0
1999-06-04 00:00:00-04:00,0.03259962797164917,0.03271885038578096,0.032360270962264764,0.03259962797164917,78912000,0.0,0.0
1999-06-07 00:00:00-04:00,0.0327784656975093,0.03343509956459676,0.03271885618807672,0.03295821323990822,125136000,0.0,0.0
1999-06-08 00:00:00-04:00,0.033077415087390594,0.03439068200417195,0.032958192726321604,0.03379365801811218,153312000,0.0,0.0
1999-06-09 00:00:00-04:00,0.03391288256147724,0.03510692719402645,0.03391288256147724,0.034390684217214584,95184000,0.0,0.0
1999-06-10 00:00:00-04:00,0.03439068943749634,0.03462913079476469,0.03415224466382007,0.03450990840792656,36096000,0.0,0.0
1999-06-11 00:00:00-04:00,0.03450990094883377,0.034629123309902754,0.03259961346239981,0.03379365801811218,61008000,0.0,0.0
1999-06-14 00:00:00-04:00,0.033853277145176816,0.033912890050916106,0.032241043393413195,0.032480403780937195,51648000,0.0,0.0
1999-06-15 00:00:00-04:00,0.032480403780937195,0.03271884515466992,0.032002602019680464,0.032480403780937195,49296000,0.0,0.0
1999-06-16 00:00:00-04:00,0.03295820149624975,0.03439069115527476,0.03248040316052761,0.03343508765101433,64416000,0.0,0.0
1999-06-17 00:00:00-04:00,0.03319664691592665,0.033674448677183375,0.032480403780937195,0.032480403780937195,74928000,0.0,0.0
1999-06-18 00:00:00-04:00,0.032718852892654526,0.032718852892654526,0.031286366283893585,0.031286366283893585,158736000,0.0,0.0
1999-06-21 00:00:00-04:00,0.032241054265696296,0.03295821323990822,0.03137532590033956,0.03295821323990822,83472000,0.0,0.0
1999-06-22 00:00:00-04:00,0.03295821463420617,0.03295821463420617,0.03164403124674282,0.03236027806997299,193056000,0.0,0.0
1999-06-23 00:00:00-04:00,0.032002612811556676,0.03295821323990822,0.03164402990804142,0.03295821323990822,210912000,0.0,0.0
1999-06-24 00:00:00-04:00,0.03319663853404079,0.03319663853404079,0.03200259393928132,0.032241035252809525,115200000,0.0,0.0
1999-06-25 00:00:00-04:00,0.032002608873967414,0.033077431605347624,0.032002608873967414,0.032718852162361145,73536000,0.0,0.0
1999-06-28 00:00:00-04:00,0.033793675041144035,0.033793675041144035,0.0324804108792337,0.03319665417075157,109152000,0.0,0.0
1999-06-29 00:00:00-04:00,0.03367445440377512,0.034032114816992955,0.03319665256126463,0.03355523198843002,92688000,0.0,0.0
1999-06-30 00:00:00-04:00,0.034629122682130246,0.03654032573103905,0.033912879764393035,0.03654032573103905,269232000,0.0,0.0
1999-07-01 00:00:00-04:00,0.03654033619484566,0.03654033619484566,0.032718844599799006,0.034629132598638535,88992000,0.0,0.0
1999-07-02 00:00:00-04:00,0.03510692992235465,0.03713735565543175,0.0343906868898801,0.03713735565543175,224880000,0.0,0.0
1999-07-06 00:00:00-04:00,0.0374950208864906,0.0374950208864906,0.036778777825105635,0.037256576120853424,198096000,0.0,0.0
1999-07-07 00:00:00-04:00,0.0374950133665916,0.0374950133665916,0.03654032573103905,0.03654032573103905,63120000,0.0,0.0
1999-07-08 00:00:00-04:00,0.03677879793304341,0.03797283994299038,0.035584752506686766,0.03737581893801689,186048000,0.0,0.0
1999-07-09 00:00:00-04:00,0.037256591702320055,0.04083872752106396,0.037256591702320055,0.040540676563978195,211728000,0.0,0.0
